Time,Station,Type,Login_Mode,Operator,Tact_Time(Sec),LotNum,Barcode,VCMID,SensorID,FPCBID,SIte_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Pass_Count,Fail_Count,Total,Result,CODE,Para,ERROR,Site_1_Result_code,Site_2_Result_code,Site_3_Result_code,Site_4_Result_code,Site_5_Result_code,Site_6_Result_code,Site_7_Result_code,Site_8_Result_code,Site_9_Result_code,Site_1_Result_name,Site_2_Result_name,Site_3_Result_name,Site_4_Result_name,Site_5_Result_name,Site_6_Result_name,Site_7_Result_name,Site_8_Result_name,Site_9_Result_name,SWversion_site1,SWversion_site2,SWversion_site3,SWversion_site4,SWversion_site5,SWversion_site6,SWversion_site7,SWversion_site8,SWversion_site9,SWversion_Matching,Site_1_ReInsp,Site_2_ReInsp,Site_3_ReInsp,Site_4_ReInsp,Site_5_ReInsp,Site_6_ReInsp,Site_7_ReInsp,Site_8_ReInsp,Site_9_ReInsp,Insp_Mode,Site_1_LastCode,Site_2_LastCode,Site_3_LastCode,Site_4_LastCode,Site_5_LastCode,Site_6_LastCode,Site_7_LastCode,Site_8_LastCode,Site_9_LastCode,Site_1_LastTime,Site_2_LastTime,Site_3_LastTime,Site_4_LastTime,Site_5_LastTime,Site_6_LastTime,Site_7_LastTime,Site_8_LastTime,Site_9_LastTime,A_LIGHT_AE_TIME,A_REFERENCE,D_LIGHT_AE_TIME,D_REFERENCE,A_COLOR_RG,A_COLOR_RG_REF,A_COLOR_BG,A_COLOR_BG_REF,D_COLOR_RG,D_COLOR_RG_REF,D_COLOR_BG,D_COLOR_BG_REF,GAIN_B1,GAIN_B1_REF,GAIN_B2,GAIN_B2_REF,GAIN_H1,GAIN_H1_REF,GAIN_H2,GAIN_H2_REF,EM_H1_6,EM_H1_6_REF,EM_H1_7,EM_H1_7_REF,EM_H1_8,EM_H1_8_REF,EM_H1_9,EM_H1_9_REF,EM_H1_10,EM_H1_10_REF,EM_H2_2,EM_H2_2_REF,EM_H2_3,EM_H2_3_REF,EM_H2_4,EM_H2_4_REF,EM_H2_5,EM_H2_5_REF,EM_H2_11,EM_H2_11_REF,EM_H2_12,EM_H2_12_REF,SOCKET_UP,SOCKET_DOWN,SOCKET_OPEN,SOCKET_CLOSE,SW_VERSION,PBS_VERSION
'2021-06-13 03:39:43.725,KCMCT5241H,R04A,OP,±è¿ø´ö,23.54,GGY733AM6B01,DN81246F6T1H1HW1V,AZ3B147125G8B1A19734106126,0ace02080096,THA1213076Z06MWAL,0.00,21.26,21.31,0.00,17.80,21.12,20.87,20.52,19.22,55,35,90,PASS,1,2,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7261,7323,0.809,0.816,0.278,0.275,0.473,0.478,0.529,0.522,8.660,9.180,8.768,9.073,8.831,8.485,8.805,9.429,0.953,0.949,0.952,0.953,0.956,0.951,0.956,0.951,0.000,0.000,0.954,0.950,0.957,0.953,0.947,0.949,0.949,0.949,0.000,0.000,0.000,0.000,0.765,0.608,1.232,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:40:09.033,KCMCT5241H,R04A,OP,±è¿ø´ö,24.31,GGY733AM6B01,DN81246F6SNH1HW1B,AZ3B147115E3B1A19533022115,0ace02080527,THA12130EZ206MWAX,0.00,21.42,21.07,0.00,17.54,21.20,20.72,20.12,20.33,56,35,91,PASS,1,8,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7261,7323,0.824,0.816,0.277,0.275,0.480,0.478,0.528,0.522,8.467,9.180,8.541,9.073,9.695,8.485,9.888,9.429,0.956,0.949,0.955,0.953,0.952,0.951,0.957,0.951,0.000,0.000,0.953,0.950,0.960,0.953,0.958,0.949,0.957,0.949,0.000,0.000,0.000,0.000,0.764,0.670,1.279,0.843,1.4.1.54,PBS_20.200424
'2021-06-13 03:40:30.664,KCMCT5241H,R04A,OP,±è¿ø´ö,22.65,GGY733AM6B01,DN81246F6SQH1HW19,AZ3B147115E7B1A19431022003,0ace02080029,THA12130F1E06MWAC,0.00,20.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56,36,92,FAIL,253,6,VCM Calibration,-1,253,0,-1,0,0,0,0,0,-,VCM Calibration,STOP,-,STOP,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,-1,-1,-1,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,0.000,9.180,0.000,9.073,0.000,8.485,0.000,9.429,0.000,0.949,0.000,0.953,0.000,0.951,0.000,0.951,0.000,0.000,0.000,0.950,0.000,0.953,0.000,0.949,0.000,0.949,0.000,0.000,0.000,0.000,0.764,0.624,1.186,0.951,1.4.1.54,PBS_20.200424
'2021-06-13 03:40:53.716,KCMCT5241H,R04A,OP,±è¿ø´ö,23.15,GGY733AM6B01,DN81246F6SCH1HW1M,AZ3B147125GDB1A19534018122,0ace02081053,THA12130FTK06MWAX,0.00,21.51,21.64,0.00,19.39,21.12,20.33,20.06,19.38,57,36,93,PASS,1,4,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7261,7323,0.812,0.816,0.278,0.275,0.476,0.478,0.528,0.522,8.711,9.180,8.699,9.073,8.375,8.485,9.931,9.429,0.947,0.949,0.956,0.953,0.954,0.951,0.954,0.951,0.000,0.000,0.953,0.950,0.954,0.953,0.953,0.949,0.950,0.949,0.000,0.000,0.000,0.000,0.765,0.718,1.279,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:41:17.406,KCMCT5241H,R04A,OP,±è¿ø´ö,23.57,GGY733AM6B01,DN81246F6SEH1HW1K,MB211332A1AD21A1A635108101,0ace29110410,THA121304QA06MWAS,0.00,3.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57,36,93,FAIL,32,1,Module Barcode Mismatching,-1,32,0,-1,0,0,0,0,0,-,Module Barcode Mismatching,STOP,-,STOP,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,-1,-1,-1,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,0.000,9.180,0.000,9.073,0.000,8.485,0.000,9.429,0.000,0.949,0.000,0.953,0.000,0.951,0.000,0.951,0.000,0.000,0.000,0.950,0.000,0.953,0.000,0.949,0.000,0.949,0.000,0.000,0.000,0.000,0.764,0.452,1.186,0.842,1.4.1.54,PBS_20.200424
'2021-06-13 03:41:41.224,KCMCT5241H,R04A,OP,±è¿ø´ö,23.52,GGY733AM6B01,DN81246F6TCH1HW1J,AZ3B147125GJB1A19832027103,0ace02080183,THA1213079106MWA9,0.00,21.59,22.12,0.00,19.36,0.00,0.00,0.00,0.00,57,37,94,FAIL,451,7,SFR Macro Up,-1,1,1,-1,451,0,0,0,0,-,PASS,PASS,-,SFR Macro Up,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,8.508,9.180,8.619,9.073,8.906,8.485,8.025,9.429,0.954,0.949,0.953,0.953,0.955,0.951,0.951,0.951,0.000,0.000,0.947,0.950,0.955,0.953,0.952,0.949,0.951,0.949,0.000,0.000,0.000,0.000,0.764,0.640,1.186,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:42:03.930,KCMCT5241H,R04A,OP,±è¿ø´ö,22.85,GGY733AM6B01,DN81246F6TBH1HW1K,AZ3B147125E3B1A19635015134,0ace02080697,THA1213075R06MWAX,0.00,21.40,22.93,0.00,17.66,0.00,0.00,0.00,0.00,57,38,95,FAIL,451,5,SFR Macro Up,-1,1,1,-1,451,0,0,0,0,-,PASS,PASS,-,SFR Macro Up,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,9.514,9.180,9.715,9.073,7.258,8.485,7.884,9.429,0.946,0.949,0.950,0.953,0.951,0.951,0.947,0.951,0.000,0.000,0.948,0.950,0.952,0.953,0.949,0.949,0.944,0.949,0.000,0.000,0.000,0.000,0.765,0.656,1.123,0.842,1.4.1.54,PBS_20.200424
'2021-06-13 03:42:27.567,KCMCT5241H,R04A,OP,±è¿ø´ö,23.84,GGY733AM6B01,DN81246F6SLH1HW1D,AZ3B147125E2B1A19732103104,0ace02081146,THA121300PR06MWAJ,0.00,20.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57,38,95,FAIL,253,3,VCM Calibration,-1,253,0,-1,0,0,0,0,0,-,VCM Calibration,STOP,-,STOP,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,-1,-1,-1,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,0.000,9.180,0.000,9.073,0.000,8.485,0.000,9.429,0.000,0.949,0.000,0.953,0.000,0.951,0.000,0.951,0.000,0.000,0.000,0.950,0.000,0.953,0.000,0.949,0.000,0.949,0.000,0.000,0.000,0.000,0.764,0.686,1.123,0.811,1.4.1.54,PBS_20.200424
'2021-06-13 03:42:51.509,KCMCT5241H,R04A,OP,±è¿ø´ö,23.87,GGY733AM6B01,DN81246F6SHH1HW1G,AZ3B147136A7B1A19931103102,0ace02080939,THA12130EYT06MWA9,0.00,21.29,21.76,0.00,17.60,21.14,21.03,20.28,21.22,58,37,95,PASS,1,2,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7506,7323,0.807,0.816,0.277,0.275,0.471,0.478,0.529,0.522,9.023,9.180,8.902,9.073,8.437,8.485,9.899,9.429,0.950,0.949,0.952,0.953,0.952,0.951,0.951,0.951,0.000,0.000,0.952,0.950,0.956,0.953,0.946,0.949,0.951,0.949,0.000,0.000,0.000,0.000,0.764,0.608,1.232,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:43:16.291,KCMCT5241H,R04A,OP,±è¿ø´ö,23.77,GGY733AM6B01,DN81246F6SKH1HW1E,AZ3B147137A4B3A1A528101104,0ace02081149,THA12130EZ406MWAV,0.00,21.40,22.18,0.00,17.97,21.20,21.34,20.19,20.56,59,36,95,PASS,1,8,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7506,7323,0.810,0.816,0.275,0.275,0.473,0.478,0.526,0.522,8.219,9.180,8.366,9.073,7.896,8.485,7.822,9.429,0.952,0.949,0.957,0.953,0.961,0.951,0.954,0.951,0.000,0.000,0.951,0.950,0.959,0.953,0.958,0.949,0.951,0.949,0.000,0.000,0.000,0.000,0.780,0.686,1.279,0.874,1.4.1.54,PBS_20.200424
'2021-06-13 03:43:38.748,KCMCT5241H,R04A,OP,±è¿ø´ö,23.46,GGY733AM6B01,DN81246F6SSH1HW17,AZ3B1511E050B3A1A429020001,0ace02080631,THA1213076S06MWAT,0.00,21.42,22.11,0.00,17.57,21.22,20.81,20.09,20.93,60,36,96,PASS,1,6,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7260,7323,0.826,0.816,0.279,0.275,0.481,0.478,0.534,0.522,8.772,9.180,8.730,9.073,8.519,8.485,8.126,9.429,0.952,0.949,0.954,0.953,0.952,0.951,0.950,0.951,0.000,0.000,0.950,0.950,0.958,0.953,0.951,0.949,0.952,0.949,0.000,0.000,0.000,0.000,0.780,0.639,1.170,0.968,1.4.1.54,PBS_20.200424
'2021-06-13 03:44:01.480,KCMCT5241H,R04A,OP,±è¿ø´ö,22.84,GGY733AM6B01,DN81246F6SQH1HW19,AZ3B147115E7B1A19431022003,0ace02080029,THA12130F1E06MWAC,0.00,20.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60,37,97,FAIL,253,4,VCM Calibration,-1,253,0,-1,0,0,0,0,0,-,VCM Calibration,STOP,-,STOP,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,-1,-1,-1,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,0.000,9.180,0.000,9.073,0.000,8.485,0.000,9.429,0.000,0.949,0.000,0.953,0.000,0.951,0.000,0.951,0.000,0.000,0.000,0.950,0.000,0.953,0.000,0.949,0.000,0.949,0.000,0.000,0.000,0.000,0.765,0.718,1.279,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:44:24.596,KCMCT5241H,R04A,OP,±è¿ø´ö,22.99,GGY733AM6B01,DN81246F6TDH1HW1H,AZ3B147125GNB1A19033045120,0ace02081061,THA12130DF806MWAC,0.00,21.43,22.46,0.00,19.73,0.00,0.00,0.00,0.00,60,38,98,FAIL,451,1,SFR Macro Up,-1,1,1,-1,451,0,0,0,0,-,PASS,PASS,-,SFR Macro Up,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,8.496,9.180,8.556,9.073,8.898,8.485,9.579,9.429,0.961,0.949,0.954,0.953,0.953,0.951,0.957,0.951,0.000,0.000,0.956,0.950,0.954,0.953,0.951,0.949,0.953,0.949,0.000,0.000,0.000,0.000,0.780,0.468,1.170,0.842,1.4.1.54,PBS_20.200424
'2021-06-13 03:44:47.967,KCMCT5241H,R04A,OP,±è¿ø´ö,23.09,GGY733AM6B01,DN81246F6TEH1HW1G,AZ3B147115E1B1A18728043150,0ace02080015,THA1213077W06MWAL,0.00,21.50,22.43,0.00,19.80,21.09,20.95,20.17,18.13,60,38,98,FAIL,172,7,LCB,-1,1,1,-1,1,1,1,1,172,-,PASS,PASS,-,PASS,PASS,PASS,PASS,LCB,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7493,7323,0.816,0.816,0.273,0.275,0.476,0.478,0.519,0.522,9.284,9.180,9.175,9.073,7.627,8.485,9.170,9.429,0.955,0.949,0.953,0.953,0.952,0.951,0.949,0.951,0.000,0.000,0.951,0.950,0.951,0.953,0.951,0.949,0.950,0.949,0.000,0.000,0.000,0.000,0.780,0.640,1.170,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:45:11.456,KCMCT5241H,R04A,OP,±è¿ø´ö,23.63,GGY733AM6B01,DN81246F6TCH1HW1J,AZ3B147125GJB1A19832027103,0ace02080183,THA1213079106MWA9,0.00,21.47,22.34,0.00,19.23,0.00,0.00,0.00,0.00,60,38,98,FAIL,451,5,SFR Macro Up,-1,1,1,-1,451,0,0,0,0,-,PASS,PASS,-,SFR Macro Up,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,8.487,9.180,8.582,9.073,8.871,8.485,8.028,9.429,0.953,0.949,0.953,0.953,0.951,0.951,0.953,0.951,0.000,0.000,0.951,0.950,0.954,0.953,0.955,0.949,0.952,0.949,0.000,0.000,0.000,0.000,0.780,0.671,1.123,0.826,1.4.1.54,PBS_20.200424
'2021-06-13 03:45:36.029,KCMCT5241H,R04A,OP,±è¿ø´ö,24.73,GGY733AM6B01,DN81246F6TBH1HW1K,AZ3B147125E3B1A19635015134,0ace02080697,THA1213075R06MWAX,0.00,21.26,22.12,0.00,17.94,0.00,0.00,0.00,0.00,60,39,99,FAIL,451,3,SFR Macro Up,-1,1,1,-1,451,0,0,0,0,-,PASS,PASS,-,SFR Macro Up,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,9.543,9.180,9.712,9.073,7.251,8.485,7.898,9.429,0.949,0.949,0.947,0.953,0.950,0.951,0.949,0.951,0.000,0.000,0.943,0.950,0.948,0.953,0.948,0.949,0.944,0.949,0.000,0.000,0.000,0.000,0.780,0.656,1.170,0.795,1.4.1.54,PBS_20.200424
'2021-06-13 03:46:00.051,KCMCT5241H,R04A,OP,±è¿ø´ö,24.01,GGY733AM6B01,DN81246F6SLH1HW1D,AZ3B147125E2B1A19732103104,0ace02081146,THA121300PR06MWAJ,0.00,20.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60,40,100,FAIL,253,2,VCM Calibration,-1,253,0,-1,0,0,0,0,0,-,VCM Calibration,STOP,-,STOP,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,-1,-1,-1,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,0.000,9.180,0.000,9.073,0.000,8.485,0.000,9.429,0.000,0.949,0.000,0.953,0.000,0.951,0.000,0.951,0.000,0.000,0.000,0.950,0.000,0.953,0.000,0.949,0.000,0.949,0.000,0.000,0.000,0.000,0.765,0.624,1.232,0.842,1.4.1.54,PBS_20.200424
'2021-06-13 03:46:24.509,KCMCT5241H,R04A,OP,±è¿ø´ö,23.45,GGY733AM6B01,DN81246F6TFH1HW1F,AZ3B1511E04MB3A1A328007104,0ace02090845,THA1213078506MWA8,0.00,21.40,21.62,0.00,19.23,21.14,21.09,20.28,20.59,61,40,101,PASS,1,8,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7493,7323,0.814,0.816,0.277,0.275,0.475,0.478,0.529,0.522,8.955,9.180,8.842,9.073,8.632,8.485,9.354,9.429,0.955,0.949,0.952,0.953,0.950,0.951,0.955,0.951,0.000,0.000,0.953,0.950,0.956,0.953,0.952,0.949,0.948,0.949,0.000,0.000,0.000,0.000,0.780,0.671,1.279,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:46:46.339,KCMCT5241H,R04A,OP,±è¿ø´ö,22.89,GGY733AM6B01,DN81246F6TGH1HW1E,AZ3B1511D062B3A1A728043020,0ace02080559,THA1213075N06MWA0,0.00,21.45,21.59,0.00,17.50,21.17,21.09,20.33,20.25,62,40,102,PASS,1,6,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7493,7323,0.820,0.816,0.278,0.275,0.478,0.478,0.531,0.522,8.121,9.180,8.331,9.073,8.907,8.485,8.881,9.429,0.953,0.949,0.954,0.953,0.954,0.951,0.958,0.951,0.000,0.000,0.961,0.950,0.957,0.953,0.954,0.949,0.951,0.949,0.000,0.000,0.000,0.000,0.764,0.655,1.124,0.982,1.4.1.54,PBS_20.200424
